date,headline,category,sentiment
2022-11-29,Cashew processing capacity to hit 60pc,Agriculture,Neutral
2022-11-29,CEOrt advises govt to tap diaspora skills,General,Neutral
2022-11-29,Dar among first seven to trade under AfCFTA rules,Trade,Neutral
2022-11-29,TBS ready to cooperation with stakeholders on standards,General,Neutral
2022-11-28,10-year excellence: Burundi President hails CRDB,Banking,Neutral
2022-11-28,Tunduma scanner cuts crossing time by 30 pc,Transport,Positive
2022-11-28,WB impressed by Arusha Tech progress,General,Neutral
2022-11-26,Mutilated banknotes:  Troubles in ‘daladala’ to redemption room,Banking,Neutral
2022-11-26,Govt tightens noose on insurance firms,Policy,Negative
2022-11-25,VP Mpango bemoans grueling interest rates,Policy,Negative
2022-11-25,Tanzania keen on SGR implementation,Transport,Neutral
2022-11-25,10th anniversary in Burundi CRDB eyes poll position in Burundi,Banking,Neutral
2022-11-25,Agri-investment accounts for 40pc in SEZs,Agriculture,Neutral
2022-11-25,Cooperatives earn 1.66tri/- from crops sale,Agriculture,Positive
2022-11-25,"TechnoServe programme to benefit 1,600 shops",General,Neutral
2022-11-25,NMB surpasses account opening goal,Banking,Positive
2022-11-24,EAC should modernise agriculture sector,Agriculture,Neutral
2022-11-24,Tanzanians benefit from resilient food project,Agriculture,Positive
2022-11-23,Tanzania agronomists borrow leaf from Swaziland farmers,Agriculture,Neutral
2022-11-23,Fishing sector vital with appropriate action,General,Neutral
2022-11-23,Massive transformations await tax Isles regime,General,Neutral
2022-11-22,High feed prices drive poultry farmers out of business,Agriculture,Negative
2022-11-22,JICA trains 4000 in modern agri-skill,Agriculture,Neutral
2022-11-22,Mwanza hosts financial week fair,General,Neutral
2022-11-22,VP urges Tanzanians to invest in industrial sector,Investment,Positive
2022-11-22,NMB single borrower hits 325bn/-,Banking,Neutral
2022-11-21,Knauf Tanzania unveils new expansion plan,Investment,Neutral
2022-11-21,Govt hails most compliant taxpayers,Policy,Neutral
2022-11-20,SGA awarded for outstanding tax compliance,Policy,Neutral
2022-11-19,Sectors to benefit from   210bn/- German grant listed,Trade,Neutral
2022-11-19,Industrial exports up by 77pc,Trade,Positive
2022-11-19,Data storage centre to attract more investors,Investment,Neutral
2022-11-19,TanTrade trains local manufactures,General,Neutral
2022-11-18,Guidelines for Tanzania grown avocados to access Chinese market issued,Agriculture,Neutral
2022-11-18,‘Tz on right foot to utilise digital economy’,General,Neutral
2022-11-18,TCB collects 100bn/- govt revenues at TPA branch,Policy,Neutral
2022-11-17,CRDB unveils Wakala App to reach more unbanked population,Banking,Neutral
2022-11-17,Govt out to curb revenue leakages loopholes,Policy,Neutral
2022-11-17,PM tasks NHC to thoroughly scrutinise investors,Policy,Neutral
2022-11-17,ADEM plans massive infrastructure reforms,General,Neutral
2022-11-17,"Ruvuma to produce 37, 000 tonnes of avocado annually",Agriculture,Neutral
2022-11-16,Rice prices cling to historic high,Agriculture,Neutral
2022-11-15,Govt major reforms entice global investors,Investment,Positive
2022-11-15,Why 5G network vital in scaling up economic growth,General,Neutral
2022-11-15,NICOL endorses 20/- dividend to shareholders,Banking,Neutral
2022-11-15,"Vodacom, TBL shines on DSE in first 9 months",Banking,Positive
2022-11-15,"Ruvuma to produce 37, 000  tonnes of avocado annually",Agriculture,Neutral
2022-11-15,Stakeholders in coal sector convenes key meeting,Energy,Neutral
2022-11-14,Vodacom records 4.7pc rise in revenue,Banking,Positive
2022-11-14,Banks set friendly lending conditions to women,Banking,Neutral
2022-11-14,Rombo banana farmers secure reliable market,Agriculture,Neutral
2022-11-14,EABC launches platform to support SMEs,General,Neutral
2022-11-13,"Tanzania, China to deepen cooperation",General,Neutral
2022-11-13,Economic diplomacy TZ repositions to grab opportunities,General,Neutral
2022-11-13,SINO-TZ TRADE RELATIONS :  Two task forces formed,Trade,Neutral
2022-11-12,Tanzanian cashew nuts win hearts of US consumers,Agriculture,Neutral
2022-11-11,Shilling refuses to budge against dollar,Forex,Neutral
2022-11-10,"Current account, balance of payment deficit widen",General,Neutral
2022-11-10,KCB to raise 10bn/- through Islamic bond,Banking,Neutral
2022-11-09,"President Samia, El-Sisi allay fear on Tanzania’s 2,115MW hydropower project",Energy,Neutral
2022-11-09,Loan Officer’s gender and lending: Does it matter to the banking sector in Tanzania?,Banking,Neutral
2022-11-09,Domestic revenues collection up by 18.5 pc,General,Neutral
2022-11-09,Improved business conditions push up private sector credit,General,Neutral
2022-11-09,"BRAC equips over 14,000 coffee farmers with skills in three regions",Agriculture,Neutral
2022-11-09,Swissaid project links 1800 peasants to consumers,General,Neutral
2022-11-09,LG global sees growth in East African market,General,Positive
2022-11-08,TeIW to start operations soon,General,Neutral
2022-11-08,Tanga city council on track to  reclaim lost industrial glory,General,Neutral
2022-11-08,"DSE on recovery path, surges nine times",General,Positive
2022-11-08,SBL environmental projects key in addressing climate change challenges,General,Neutral
2022-11-08,Absa: Tanzania sustains stable economic growth,General,Positive
2022-11-08,Palm oil value addition project benefits Buhigwe women,Agriculture,Neutral
2022-11-07,Mongella lures Saudi investor,General,Neutral
2022-11-07,Vodacom M-kulima platform to register 6 million farmers,General,Neutral
2022-11-07,"WFP, Korea ink 13.8bn/-  deal for Kigoma farmers",General,Neutral
2022-11-06,Isles economy on speedy recovery- Mwinyi,General,Positive
2022-11-05,Mpango markets Tanzania’s irrigation framing,General,Neutral
2022-11-04,…. China waives Tanzania’s debt worth 31.4bn/-,Policy,Positive
2022-11-04,Govt tasks public institutions to improve business environment,Policy,Neutral
2022-11-03,Mpango highlights SGR’s vast potential to AfCFTA,Transport,Neutral
2022-11-03,‘Take swift action to explore AfCFTA  opportunities’,General,Neutral
2022-11-03,Govt orders board to  establish warehouse  facilities close to farmers,Agriculture,Neutral
2022-11-03,"Loans to women, youth in Tanga increase reach 2bn/-",Banking,Neutral
2022-11-02,"Why govt, public institution deposits moved to Central Banks",Banking,Neutral
2022-11-02,Economists: Population growth huge asset for TZ,General,Positive
2022-11-02,NMB profit grows by 54 per cent,Banking,Positive
2022-11-02,Clean cooking gets a boost from energy-efficient cookstoves,Energy,Neutral
2022-11-02,Subsidy slightly clips fuel prices for November,Energy,Neutral
2022-11-02,Tanzania penetrates US cashew nut market,Trade,Positive
2022-11-01,"16,000 tonnes of raw cashewnuts auctioned",Trade,Neutral
2022-11-01,Twiga Cement profit up 6pc in nine months,Banking,Positive
2022-10-31,NHC embarks on two-month campaign to collect rent arrears,Banking,Neutral
2022-10-31,"CRBD dishes 5bn/- annually  to support youth, women entrepreneurs in ICT",Banking,Positive
2022-10-31,Guarantee facility in interbank money market in offing,Banking,Neutral
2022-10-31,TADB upbeat to support sugar production,Agriculture,Neutral
2022-10-31,"I&M Bank focus on business strategy, growth momentum",Banking,Neutral
2022-10-31,RC urges sugarcane farmers to capitalise on fertiliser subsidy,Agriculture,Neutral
2022-10-31,NMB MasterBata 4th edition to boost customers’ incomes,General,Neutral
2022-10-31,URA Saccos issues over 394bn/- loans to members,Banking,Neutral
2022-10-30,"Dar, Lilongwe eye smooth trade",Trade,Neutral
2022-10-30,Majaliwa asks Diaspora to woo more investors,Investment,Neutral
2022-10-30,TZ to reap big from Samia’s China visit,General,Neutral
2022-10-30,RCs unveil untapped opportunities for economic reforms,Policy,Neutral
2022-10-29,Revived tea factory brings hope to farmers,Agriculture,Neutral
2022-10-29,Cashew farmers accept offered prices,Agriculture,Neutral
2022-10-28,PM launches Tanzania-Korea business forum in Seoul,Investment,Neutral
2022-10-28,Boost for money  markets drive,Forex,Neutral
2022-10-28,TICTS plans to invest 1.15tri/- at Dar port,Transport,Neutral
2022-10-28,M-Pesa expands inter-regional money transfer to 8 SADC states,Banking,Neutral
2022-10-28,Motorists to fuel on credit via App,Banking,Neutral
2022-10-28,AMDT mentors 30 women in agribusiness,Agriculture,Neutral
2022-10-28,KCU to increase coffee production,Agriculture,Neutral
2022-10-28,TCB doubled net profit in Q3,Policy,Positive
2022-10-27,NMB tops African financiers in closing gender gap,Banking,Positive
2022-10-27,"Treasurer Registrar surpasses collection target, notches 852.98bn/-",General,Neutral
2022-10-27,"KCB assets surpass 1tri/-, joins elite club",Banking,Positive
2022-10-27,CRB challenges contractors on tender opportunities,Banking,Neutral
2022-10-27,Bashe calls for cooperatives reforms to benefit farmers,Agriculture,Neutral
2022-10-27,SIDO reaches traders with value adding skills,General,Neutral
2022-10-26,Carving a path to a renewable future,Energy,Neutral
2022-10-26,Tanzania to sign HGA for $30bn LPG project in Dec,Investment,Neutral
2022-10-26,Over 500 businesses to forge trade links with US mission,Trade,Neutral
2022-10-26,PM Majaliwa woos Korean investor,Investment,Neutral
2022-10-26,Tanzania eyes sugar self sufficiency,Agriculture,Neutral
2022-10-26,DC pushes for farmers fertiliser subsidy registration,Agriculture,Neutral
2022-10-26,"Cashew nut board calls for calm, monitors markets trends",Agriculture,Neutral
2022-10-26,WWF trains bankers to prioritise environment friendly projects,Banking,Neutral
2022-10-25,Kagera farmers paid over 110bn/- through online coffee auctions,Agriculture,Positive
2022-10-25,Digital trade expo to give local SMEs exposure,Trade,Neutral
2022-10-25,Govt searches for Bagamoyo port investors,Trade,Neutral
2022-10-25,Dar to open crowdfunding doors,General,Neutral
2022-10-25,Tanzania eyes to boost rice yields,Agriculture,Neutral
2022-10-25,"DAR, KINSHASA SGR DEAL:  EABC sees trail to prosperity",Transport,Neutral
2022-10-24,Scholars: Tshisekedi visit to open more economic opportunities,General,Neutral
2022-10-24,"Tanzania, DRC eye trade growth",Trade,Neutral
2022-10-23,How NFRA guarantees food security,Agriculture,Neutral
2022-10-23,Cashew auctions suspended as farmers reject offered prices,Agriculture,Negative
2022-10-23,Govt lauded for improving fisheries sector,General,Positive
2022-10-23,PUMA joins state in clean energy drive,Energy,Neutral
2022-10-23,Govt streamlines extension services,General,Neutral
2022-10-21,EAC stresses quality products to broaden market,General,Neutral
2022-10-21,WHI’s Faida goes on offer next month,Banking,Neutral
2022-10-21,Shilling steadiness tempo continues,Forex,Neutral
2022-10-21,Novel idea touted for banks to boost financial inclusion,Banking,Neutral
2022-10-21,Govt injects over 60bn/- to modernise fisheries,General,Positive
2022-10-20,Dar economy tipped to resist global recession,General,Positive
2022-10-20,"African countries urged to embrace irrigation, modern technologies",Agriculture,Neutral
2022-10-19,High imports bill drives up current account deficit,Trade,Negative
2022-10-19,Credit to agriculture highest third month in row,Banking,Neutral
2022-10-18,China’s Shandong eyes Shanta Gold stake,Investment,Neutral
2022-10-18,TADB pumps 13.5bn/- to support poultry farmers,Banking,Neutral
2022-10-18,Robust project to boost casava production,Agriculture,Neutral
2022-10-17,Online registration suitable for business sector,General,Neutral
2022-10-17,Farmers urged to adopt green agri tech,Agriculture,Neutral
2022-10-17,Govt: 375bn/- deal would purchase farm inputs to cashew growers,Trade,Neutral
2022-10-17,230bn/- to implement  robust agricultural projects,Agriculture,Neutral
2022-10-16,PM: We are on track to reduce sugar importation,General,Positive
2022-10-16,"Isles shippers call for improved port operation, service efficiency",Transport,Neutral
2022-10-16,Germany establishes modern hub to support local entrepreneurs,Investment,Neutral
2022-10-15,NSSF invests 25.7bn/-in TDB group,Banking,Neutral
2022-10-14,TPA eyes efficiency to cater for rising cargo volumes,Transport,Neutral
2022-10-13,"Netherlands to advance smart agriculture in Mbeya, Iringa",Agriculture,Neutral
2022-10-13,NMB unveils special campaign for new cashew season,Banking,Neutral
2022-10-13,I&M Bank picks new CEO,Banking,Neutral
2022-10-11,"CCBA, ISW join forces to empower food vendors",General,Neutral
2022-10-11,ZSTC pays 38bn/- to clove farmers in Zanzibar,Agriculture,Neutral
2022-10-11,"Dar inflation goes five-year high, still lowest in EAC",Policy,Neutral
2022-10-11,How reforms in economic policies pay off,Policy,Neutral
2022-10-11,"Farmers admit cost of ignorance on soil acidity, lime use",Agriculture,Neutral
2022-10-10,State saves 121tr/- after embarking on natural gas,Energy,Positive
2022-10-10,"Samia, Ruto task ministers to clear remaining 14 trade barriers",Trade,Neutral
2022-10-10,TAHA: We need banana to be commercial crop,Agriculture,Neutral
2022-10-10,STAMICO sets strategies to raise alternative charcoal production,Energy,Neutral
2022-10-10,New policy to spur Z’bar blue economy,General,Neutral
2022-10-10,JKT quest for agricultural revolution gets boost,Agriculture,Neutral
2022-10-10,Govt commits safe cyberspace for businesses,General,Neutral
2022-10-10,TBL committed to support local brewer,Banking,Neutral
2022-10-10,"McKnight funds research in agriculture, ecology",Investment,Neutral
2022-10-10,PURA commits to attract more investors in search for gas,Investment,Neutral
2022-10-10,SBL unveils new  spirit to expand  market share,Banking,Neutral
2022-10-10,Kikwete hails EPZA for wooing industrial investors,Investment,Neutral
2022-10-09,Govt committed to improving   business environment,General,Neutral
